data;café_nome;quantidade;dinheiro;total_vendas;tipo_dinheiro;cartão
03/10/2024;Cortado;3;25,96;77,88;cartao;ANON-0000-0000-0710
03/10/2024;Hot Chocolate;6;35,76;214,56;cartao;ANON-0000-0000-0710
03/10/2024;Hot Chocolate;9;35,76;321,84;cartao;ANON-0000-0000-0637
03/10/2024;Hot Chocolate;2;35,76;71,52;cartao;ANON-0000-0000-0637
03/10/2024;Cappuccino;2;35,76;71,52;cartao;ANON-0000-0000-0711
03/10/2024;Hot Chocolate;9;35,76;321,84;cartao;ANON-0000-0000-0712
04/10/2024;Americano;5;25,96;129,8;cartao;ANON-0000-0000-0440
04/10/2024;Americano;5;25,96;129,8;cartao;ANON-0000-0000-0440
04/10/2024;Americano with Milk;8;30,86;246,88;cartao;ANON-0000-0000-0004
04/10/2024;Americano;10;25,96;259,6;cartao;ANON-0000-0000-0003
04/10/2024;Cortado;8;25,96;207,68;cartao;ANON-0000-0000-0650
04/10/2024;Cortado;5;25,96;129,8;cartao;ANON-0000-0000-0650
04/10/2024;Latte;8;35,76;286,08;cartao;ANON-0000-0000-0713
04/10/2024;Hot Chocolate;7;35,76;250,32;cartao;ANON-0000-0000-0714
04/10/2024;Cocoa;8;35,76;286,08;cartao;ANON-0000-0000-0714
05/10/2024;Cortado;7;25,96;181,72;cartao;ANON-0000-0000-0141
05/10/2024;Cortado;3;25,96;77,88;cartao;ANON-0000-0000-0141
05/10/2024;Cocoa;4;35,76;143,04;cartao;ANON-0000-0000-0715
05/10/2024;Cappuccino;4;35,76;143,04;cartao;ANON-0000-0000-0206
05/10/2024;Americano;10;25,96;259,6;cartao;ANON-0000-0000-0012
05/10/2024;Americano;7;25,96;181,72;cartao;ANON-0000-0000-0012
06/10/2024;Cortado;10;25,96;259,6;cartao;ANON-0000-0000-0141
06/10/2024;Cappuccino;9;35,76;321,84;cartao;ANON-0000-0000-0195
06/10/2024;Cortado;6;25,96;155,76;cartao;ANON-0000-0000-0195
06/10/2024;Latte;3;35,76;107,28;cartao;ANON-0000-0000-0716
06/10/2024;Latte;4;35,76;143,04;cartao;ANON-0000-0000-0665
06/10/2024;Cappuccino;9;35,76;321,84;cartao;ANON-0000-0000-0665
06/10/2024;Americano with Milk;6;30,86;185,16;cartao;ANON-0000-0000-0665
06/10/2024;Americano;1;25,96;25,96;cartao;ANON-0000-0000-0717
06/10/2024;Cappuccino;2;35,76;71,52;cartao;ANON-0000-0000-0717
06/10/2024;Americano with Milk;10;30,86;308,6;cartao;ANON-0000-0000-0718
06/10/2024;Latte;5;35,76;178,8;cartao;ANON-0000-0000-0718
06/10/2024;Cappuccino;1;35,76;35,76;cartao;ANON-0000-0000-0718
06/10/2024;Cappuccino;7;35,76;250,32;cartao;ANON-0000-0000-0719
06/10/2024;Espresso;2;21,06;42,12;cartao;ANON-0000-0000-0720
06/10/2024;Americano with Milk;10;30,86;308,6;cartao;ANON-0000-0000-0721
06/10/2024;Hot Chocolate;1;35,76;35,76;cartao;ANON-0000-0000-0722
06/10/2024;Hot Chocolate;6;35,76;214,56;cartao;ANON-0000-0000-0723
06/10/2024;Hot Chocolate;5;35,76;178,8;cartao;ANON-0000-0000-0723
06/10/2024;Hot Chocolate;8;35,76;286,08;cartao;ANON-0000-0000-0636
06/10/2024;Latte;4;35,76;143,04;cartao;ANON-0000-0000-0637
07/10/2024;Latte;2;35,76;71,52;cartao;ANON-0000-0000-0724
07/10/2024;Latte;8;35,76;286,08;cartao;ANON-0000-0000-0385
07/10/2024;Americano with Milk;8;30,86;246,88;cartao;ANON-0000-0000-0385
07/10/2024;Cocoa;2;35,76;71,52;cartao;ANON-0000-0000-0725
07/10/2024;Latte;1;35,76;35,76;cartao;ANON-0000-0000-0726
07/10/2024;Americano with Milk;9;30,86;277,74;cartao;ANON-0000-0000-0727
07/10/2024;Americano;6;25,96;155,76;cartao;ANON-0000-0000-0728
07/10/2024;Americano;2;25,96;51,92;cartao;ANON-0000-0000-0728
07/10/2024;Latte;5;35,76;178,8;cartao;ANON-0000-0000-0494
07/10/2024;Hot Chocolate;7;35,76;250,32;cartao;ANON-0000-0000-0636
07/10/2024;Hot Chocolate;6;35,76;214,56;cartao;ANON-0000-0000-0636
07/10/2024;Latte;9;35,76;321,84;cartao;ANON-0000-0000-0598
08/10/2024;Latte;7;35,76;250,32;cartao;ANON-0000-0000-0703
08/10/2024;Americano with Milk;8;30,86;246,88;cartao;ANON-0000-0000-0276
08/10/2024;Americano;1;25,96;25,96;cartao;ANON-0000-0000-0700
08/10/2024;Latte;3;35,76;107,28;cartao;ANON-0000-0000-0683
08/10/2024;Latte;2;35,76;71,52;cartao;ANON-0000-0000-0726
08/10/2024;Americano;3;25,96;77,88;cartao;ANON-0000-0000-0225
08/10/2024;Americano;10;25,96;259,6;cartao;ANON-0000-0000-0225
08/10/2024;Latte;8;35,76;286,08;cartao;ANON-0000-0000-0729
08/10/2024;Latte;6;35,76;214,56;cartao;ANON-0000-0000-0729
08/10/2024;Latte;7;35,76;250,32;cartao;ANON-0000-0000-0507
08/10/2024;Latte;3;35,76;107,28;cartao;ANON-0000-0000-0475
08/10/2024;Americano;2;25,96;51,92;cartao;ANON-0000-0000-0050
08/10/2024;Americano with Milk;6;30,86;185,16;cartao;ANON-0000-0000-0730
08/10/2024;Hot Chocolate;4;35,76;143,04;cartao;ANON-0000-0000-0731
08/10/2024;Cappuccino;6;35,76;214,56;cartao;ANON-0000-0000-0731
08/10/2024;Latte;7;35,76;250,32;cartao;ANON-0000-0000-0732
08/10/2024;Americano with Milk;6;30,86;185,16;cartao;ANON-0000-0000-0040
08/10/2024;Americano with Milk;10;30,86;308,6;cartao;ANON-0000-0000-0040
09/10/2024;Latte;2;35,76;71,52;cartao;ANON-0000-0000-0570
09/10/2024;Americano with Milk;9;30,86;277,74;cartao;ANON-0000-0000-0276
09/10/2024;Americano with Milk;9;30,86;277,74;cartao;ANON-0000-0000-0424
09/10/2024;Latte;10;35,76;357,6;cartao;ANON-0000-0000-0494
09/10/2024;Espresso;9;21,06;189,54;cartao;ANON-0000-0000-0733
09/10/2024;Americano;8;25,96;207,68;cartao;ANON-0000-0000-0734
09/10/2024;Latte;5;35,76;178,8;cartao;ANON-0000-0000-0726
09/10/2024;Americano with Milk;9;30,86;277,74;cartao;ANON-0000-0000-0735
09/10/2024;Cappuccino;10;35,76;357,6;cartao;ANON-0000-0000-0658
09/10/2024;Americano;4;25,96;103,84;cartao;ANON-0000-0000-0658
09/10/2024;Espresso;5;21,06;105,3;cartao;ANON-0000-0000-0736
09/10/2024;Cappuccino;9;35,76;321,84;cartao;ANON-0000-0000-0737
10/10/2024;Americano;10;25,96;259,6;cartao;ANON-0000-0000-0003
10/10/2024;Americano with Milk;8;30,86;246,88;cartao;ANON-0000-0000-0276
10/10/2024;Hot Chocolate;3;35,76;107,28;cartao;ANON-0000-0000-0738
10/10/2024;Latte;4;35,76;143,04;cartao;ANON-0000-0000-0375
10/10/2024;Cortado;6;25,96;155,76;cartao;ANON-0000-0000-0141
10/10/2024;Cortado;7;25,96;181,72;cartao;ANON-0000-0000-0141
10/10/2024;Latte;1;35,76;35,76;cartao;ANON-0000-0000-0739
10/10/2024;Latte;9;35,76;321,84;cartao;ANON-0000-0000-0740
10/10/2024;Cappuccino;2;35,76;71,52;cartao;ANON-0000-0000-0510
10/10/2024;Latte;6;35,76;214,56;cartao;ANON-0000-0000-0741
10/10/2024;Americano;1;25,96;25,96;cartao;ANON-0000-0000-0742
10/10/2024;Americano with Milk;1;30,86;30,86;cartao;ANON-0000-0000-0713
10/10/2024;Latte;8;35,76;286,08;cartao;ANON-0000-0000-0713
10/10/2024;Hot Chocolate;2;35,76;71,52;cartao;ANON-0000-0000-0637
10/10/2024;Hot Chocolate;10;35,76;357,6;cartao;ANON-0000-0000-0637
11/10/2024;Americano with Milk;10;30,86;308,6;cartao;ANON-0000-0000-0276
11/10/2024;Latte;7;35,76;250,32;cartao;ANON-0000-0000-0703
11/10/2024;Cortado;4;25,96;103,84;cartao;ANON-0000-0000-0141
11/10/2024;Latte;10;35,76;357,6;cartao;ANON-0000-0000-0570
11/10/2024;Cocoa;4;35,76;143,04;cartao;ANON-0000-0000-0570
11/10/2024;Cocoa;6;35,76;214,56;cartao;ANON-0000-0000-0725
11/10/2024;Americano with Milk;7;30,86;216,02;cartao;ANON-0000-0000-0726
11/10/2024;Hot Chocolate;6;35,76;214,56;cartao;ANON-0000-0000-0743
11/10/2024;Americano with Milk;2;30,86;61,72;cartao;ANON-0000-0000-0744
11/10/2024;Cortado;7;25,96;181,72;cartao;ANON-0000-0000-0402
11/10/2024;Americano;7;25,96;181,72;cartao;ANON-0000-0000-0375
11/10/2024;Americano;7;25,96;181,72;cartao;ANON-0000-0000-0375
11/10/2024;Americano with Milk;5;30,86;154,3;cartao;ANON-0000-0000-0242
11/10/2024;Latte;10;35,76;357,6;cartao;ANON-0000-0000-0740
11/10/2024;Americano;7;25,96;181,72;cartao;ANON-0000-0000-0012
11/10/2024;Americano;8;25,96;207,68;cartao;ANON-0000-0000-0012
11/10/2024;Cocoa;3;35,76;107,28;cartao;ANON-0000-0000-0745
11/10/2024;Americano;7;25,96;181,72;cartao;ANON-0000-0000-0745
11/10/2024;Cappuccino;2;35,76;71,52;cartao;ANON-0000-0000-0714
11/10/2024;Latte;6;35,76;214,56;cartao;ANON-0000-0000-0746
11/10/2024;Hot Chocolate;8;35,76;286,08;cartao;ANON-0000-0000-0746
11/10/2024;Hot Chocolate;7;35,76;250,32;cartao;ANON-0000-0000-0747
11/10/2024;Latte;6;35,76;214,56;cartao;ANON-0000-0000-0690
11/10/2024;Americano with Milk;2;30,86;61,72;cartao;ANON-0000-0000-0748
11/10/2024;Hot Chocolate;1;35,76;35,76;cartao;ANON-0000-0000-0749
11/10/2024;Hot Chocolate;2;35,76;71,52;cartao;ANON-0000-0000-0749
12/10/2024;Cortado;8;25,96;207,68;cartao;ANON-0000-0000-0141
12/10/2024;Cortado;10;25,96;259,6;cartao;ANON-0000-0000-0650
12/10/2024;Cortado;9;25,96;233,64;cartao;ANON-0000-0000-0650
12/10/2024;Latte;7;35,76;250,32;cartao;ANON-0000-0000-0507
12/10/2024;Americano with Milk;6;30,86;185,16;cartao;ANON-0000-0000-0750
12/10/2024;Cappuccino;4;35,76;143,04;cartao;ANON-0000-0000-0751
12/10/2024;Latte;4;35,76;143,04;cartao;ANON-0000-0000-0507
13/10/2024;Cortado;7;25,96;181,72;cartao;ANON-0000-0000-0141
13/10/2024;Americano with Milk;9;30,86;277,74;cartao;ANON-0000-0000-0752
13/10/2024;Cortado;3;25,96;77,88;cartao;ANON-0000-0000-0650
13/10/2024;Espresso;8;21,06;168,48;cartao;ANON-0000-0000-0650
13/10/2024;Cortado;6;25,96;155,76;cartao;ANON-0000-0000-0650
13/10/2024;Latte;10;35,76;357,6;cartao;ANON-0000-0000-0507
13/10/2024;Latte;7;35,76;250,32;cartao;ANON-0000-0000-0507
13/10/2024;Cappuccino;10;35,76;357,6;cartao;ANON-0000-0000-0753
13/10/2024;Cappuccino;2;35,76;71,52;cartao;ANON-0000-0000-0257
